unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
8A78B2B0-78DE-5CB0-E053-6B04A8C0F504,128000,10/04/2019,CV11 6JJ,S,N,F,69,WATLING STREET,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-78DE-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2830-5CB0-E053-6B04A8C0F504,255000,26/04/2019,CV11 6JT,D,N,F,107,PALLETT DRIVE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2830-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B195-6405-E053-6C04A8C0B2EE,237950,12/04/2019,CV11 6NG,D,N,F,119,MEADOWSIDE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B195-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B2AB-6405-E053-6C04A8C0B2EE,245000,12/04/2019,CV11 6NP,S,N,F,20,FAIRWAY,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B2AB-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-27F7-5CB0-E053-6B04A8C0F504,240000,25/04/2019,CV11 6NS,D,N,F,10,JULIET CLOSE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-27F7-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2A2D-5CB0-E053-6B04A8C0F504,218000,12/04/2019,CV11 6QZ,S,N,F,23,BASKERVILLE ROAD,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2A2D-5CB0-E053-6B04A8C0F504/current,,
87E1551E-AFD2-6405-E053-6C04A8C0B2EE,615000,08/04/2019,CV11 6RG,D,N,F,4,HINCKLEY ROAD,BURTON HASTINGS,NUNEATON,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFD2-6405-E053-6C04A8C0B2EE/current,
8A78B2B0-2838-5CB0-E053-6B04A8C0F504,246000,23/04/2019,CV11 6SB,D,N,F,38,CHATSWORTH DRIVE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2838-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B080-6405-E053-6C04A8C0B2EE,169950,17/04/2019,CV11 6SF,T,N,F,50,ASHLEIGH DRIVE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B080-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B07C-6405-E053-6C04A8C0B2EE,265000,10/04/2019,CV11 6TY,D,N,F,5,PENTIRE CLOSE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B07C-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B098-6405-E053-6C04A8C0B2EE,239995,05/04/2019,CV11 6WL,D,N,F,12,HEBDEN WAY,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B098-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B263-6405-E053-6C04A8C0B2EE,231500,12/04/2019,CV11 6WT,S,Y,F,22,ASHTREE CLOSE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B263-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-2888-5CB0-E053-6B04A8C0F504,325000,26/04/2019,CV11 6YP,D,N,F,9,AXMINSTER CLOSE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2888-5CB0-E053-6B04A8C0F504/current,,
8CAC1318-D4BD-0253-E053-6B04A8C08E51,329995,30/04/2019,CV11 6YQ,D,Y,F,3,SUNBURST DRIVE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D4BD-0253-E053-6B04A8C08E51/current,,
965B6D92-106B-95E4-E053-6C04A8C07729,434995,26/04/2019,CV11 6YQ,D,Y,F,10,SUNBURST DRIVE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/965B6D92-106B-95E4-E053-6C04A8C07729/current,,
93E6821E-F812-40FD-E053-6B04A8C0C1DF,379995,26/04/2019,CV11 6YQ,D,Y,F,12,SUNBURST DRIVE,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-F812-40FD-E053-6B04A8C0C1DF/current,,
87E1551E-B054-6405-E053-6C04A8C0B2EE,276000,04/04/2019,CV12 0AT,D,N,F,15,HEATHER DRIVE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B054-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-2863-5CB0-E053-6B04A8C0F504,189000,26/04/2019,CV12 0DP,S,N,F,5,GLEBE AVENUE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2863-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-27A3-5CB0-E053-6B04A8C0F504,185000,04/04/2019,CV12 0DP,S,N,F,59,GLEBE AVENUE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-27A3-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-29E4-5CB0-E053-6B04A8C0F504,180000,12/04/2019,CV12 0DT,D,N,F,3,MISSING OAK CLOSE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-29E4-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-29E1-5CB0-E053-6B04A8C0F504,274000,18/04/2019,CV12 0GX,D,N,F,32,CLOVER WAY,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-29E1-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-28A3-5CB0-E053-6B04A8C0F504,142000,25/04/2019,CV12 0HA,S,N,F,25,ANDERTON ROAD,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28A3-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2966-5CB0-E053-6B04A8C0F504,158000,24/04/2019,CV12 0HD,S,N,F,24,MAVOR DRIVE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2966-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B03B-6405-E053-6C04A8C0B2EE,120000,05/04/2019,CV12 0HH,S,N,F,88,MAVOR DRIVE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B03B-6405-E053-6C04A8C0B2EE/current,,
8F1B26BE-57F2-53DB-E053-6C04A8C03649,130000,04/04/2019,CV12 0HL,T,N,F,1,HOLT MEWS,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-57F2-53DB-E053-6C04A8C03649/current,,
8A78B2B0-283C-5CB0-E053-6B04A8C0F504,145000,11/04/2019,CV12 0HX,S,N,F,231,GOODYERS END LANE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-283C-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B1AF-6405-E053-6C04A8C0B2EE,100000,11/04/2019,CV12 0HZ,F,N,L,FLAT 1,ALANDALE COURT,GOODYERS END LANE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B1AF-6405-E053-6C04A8C0B2EE/current,
8A78B2B0-2824-5CB0-E053-6B04A8C0F504,187000,26/04/2019,CV12 0JE,S,N,F,2,JEFFREY CLOSE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2824-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-299A-5CB0-E053-6B04A8C0F504,105000,12/04/2019,CV12 0LX,S,N,L,12,PEMBROKE CLOSE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-299A-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-28A4-5CB0-E053-6B04A8C0F504,109000,18/04/2019,CV12 8BT,T,N,F,12,JUBILEE TERRACE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28A4-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2973-5CB0-E053-6B04A8C0F504,205000,26/04/2019,CV12 8ED,S,N,F,86,MARGARET AVENUE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2973-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-298B-5CB0-E053-6B04A8C0F504,165000,30/04/2019,CV12 8EZ,S,N,F,17,MARNER ROAD,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-298B-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2A2B-5CB0-E053-6B04A8C0F504,123750,17/04/2019,CV12 8FB,F,N,L,42,OAKWOOD GARDENS,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2A2B-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-285A-5CB0-E053-6B04A8C0F504,120000,26/04/2019,CV12 8JJ,T,N,F,9,QUEEN STREET,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-285A-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-29A1-5CB0-E053-6B04A8C0F504,90000,18/04/2019,CV12 8LA,F,N,L,206,PARK ROAD,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-29A1-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-297C-5CB0-E053-6B04A8C0F504,140000,26/04/2019,CV12 8NX,T,N,F,4,SPRINGFIELD CRESCENT,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-297C-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2899-5CB0-E053-6B04A8C0F504,158000,26/04/2019,CV12 8QQ,S,N,F,263,NEWTOWN ROAD,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2899-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B004-6405-E053-6C04A8C0B2EE,140000,18/04/2019,CV12 8QQ,T,N,F,267,NEWTOWN ROAD,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B004-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-2942-5CB0-E053-6B04A8C0F504,149995,15/04/2019,CV12 9AF,S,N,F,220,MARSTON LANE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2942-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B003-6405-E053-6C04A8C0B2EE,117995,08/04/2019,CV12 9BN,S,N,F,56,REGENT STREET,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B003-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-2851-5CB0-E053-6B04A8C0F504,133000,26/04/2019,CV12 9BS,T,N,F,5,WILLIS GROVE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2851-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B116-6405-E053-6C04A8C0B2EE,128000,18/04/2019,CV12 9DB,T,N,F,118,ACACIA CRESCENT,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B116-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-27E3-5CB0-E053-6B04A8C0F504,110000,12/04/2019,CV12 9ED,S,N,F,113,BULKINGTON ROAD,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-27E3-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-27BA-5CB0-E053-6B04A8C0F504,160000,18/04/2019,CV12 9EF,S,N,F,10,COLUMBIA GARDENS,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-27BA-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2A18-5CB0-E053-6B04A8C0F504,132000,29/04/2019,CV12 9EW,S,N,F,61,POPLAR AVENUE,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2A18-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B07B-6405-E053-6C04A8C0B2EE,176000,04/04/2019,CV12 9HD,S,N,F,29,WALTER SCOTT ROAD,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B07B-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-28EF-5CB0-E053-6B04A8C0F504,107450,18/04/2019,CV12 9HP,S,N,L,58,MITCHELL ROAD,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28EF-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B10A-6405-E053-6C04A8C0B2EE,214000,17/04/2019,CV12 9JF,S,N,F,21,RUGBY ROAD,BULKINGTON,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B10A-6405-E053-6C04A8C0B2EE/current,
8A78B2B0-2869-5CB0-E053-6B04A8C0F504,232500,01/04/2019,CV12 9JR,D,N,F,1,WOLVEY ROAD,BULKINGTON,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2869-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-2B97-5CB0-E053-6B04A8C0F504,195000,18/04/2019,CV12 9NF,S,N,F,1,VILLA CRESCENT,BULKINGTON,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B97-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-296E-5CB0-E053-6B04A8C0F504,198242,12/04/2019,CV12 9NL,T,N,F,27,CHURCH STREET,BULKINGTON,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-296E-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-28CB-5CB0-E053-6B04A8C0F504,205000,12/04/2019,CV12 9NZ,D,N,F,10,THE PRIORS,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28CB-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-271C-5CB0-E053-6B04A8C0F504,207500,25/04/2019,CV12 9PS,S,N,F,52,KINGSLEY CRESCENT,BULKINGTON,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-271C-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-288A-5CB0-E053-6B04A8C0F504,245000,26/04/2019,CV12 9RZ,S,N,F,255,NUNEATON ROAD,BULKINGTON,BEDWORTH,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-288A-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-29F0-5CB0-E053-6B04A8C0F504,277000,11/04/2019,CV21 1AD,S,N,F,22,CROFT AVENUE,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-29F0-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-7916-5CB0-E053-6B04A8C0F504,233000,15/04/2019,CV21 1AF,T,N,F,38,BRAND ROAD,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-7916-5CB0-E053-6B04A8C0F504/current,,
87E1551E-AFCB-6405-E053-6C04A8C0B2EE,150000,05/04/2019,CV21 1BJ,T,N,F,92,BOUGHTON ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFCB-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-27C8-5CB0-E053-6B04A8C0F504,155000,12/04/2019,CV21 1EY,T,N,F,256,PARKFIELD ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-27C8-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-28C6-5CB0-E053-6B04A8C0F504,66000,16/04/2019,CV21 1HH,F,N,F,17,MAIN STREET,NEWBOLD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28C6-5CB0-E053-6B04A8C0F504/current,
87E1551E-AF7D-6405-E053-6C04A8C0B2EE,312500,04/04/2019,CV21 1JD,D,N,F,3,ELTER CLOSE,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AF7D-6405-E053-6C04A8C0B2EE/current,,
9DBAD222-6438-6EB3-E053-6B04A8C0F257,206995,26/04/2019,CV21 1NS,S,Y,F,44,WYNNE CRESCENT,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-6438-6EB3-E053-6B04A8C0F257/current,,
8A78B2B0-2AEA-5CB0-E053-6B04A8C0F504,215995,03/04/2019,CV21 1NY,S,Y,F,3,PARKER CLOSE,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2AEA-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-791C-5CB0-E053-6B04A8C0F504,320000,18/04/2019,CV21 1RF,D,N,F,7,HAWTHORN CLOSE,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-791C-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2A16-5CB0-E053-6B04A8C0F504,335000,05/04/2019,CV21 1SA,D,N,F,17,CYPRESS ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2A16-5CB0-E053-6B04A8C0F504/current,,
93E6821E-F77F-40FD-E053-6B04A8C0C1DF,300000,25/04/2019,CV21 1SF,D,N,F,48,ASPEN ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-F77F-40FD-E053-6B04A8C0C1DF/current,,
93E6821F-42E3-40FD-E053-6B04A8C0C1DF,259600,18/04/2019,CV21 1SF,D,N,F,48,ASPEN ROAD,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/93E6821F-42E3-40FD-E053-6B04A8C0C1DF/current,,
8A78B2B0-28DB-5CB0-E053-6B04A8C0F504,117000,16/04/2019,CV21 1TP,S,N,F,41,STAVELEY WAY,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28DB-5CB0-E053-6B04A8C0F504/current,,
8CAC1318-D475-0253-E053-6B04A8C08E51,429950,24/04/2019,CV21 1UD,D,Y,F,14,REDWOOD ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D475-0253-E053-6B04A8C08E51/current,,
8A78B2B0-2B20-5CB0-E053-6B04A8C0F504,309950,26/04/2019,CV21 1UE,D,Y,F,16,JUNIPER WAY,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B20-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2B16-5CB0-E053-6B04A8C0F504,314950,26/04/2019,CV21 1UE,D,Y,F,18,JUNIPER WAY,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B16-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2B1D-5CB0-E053-6B04A8C0F504,209450,18/04/2019,CV21 1UT,S,Y,F,5,OSIER CLOSE,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B1D-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2B19-5CB0-E053-6B04A8C0F504,209950,18/04/2019,CV21 1UT,S,Y,F,6,OSIER CLOSE,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B19-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2B1F-5CB0-E053-6B04A8C0F504,189950,18/04/2019,CV21 1UT,F,Y,F,7,OSIER CLOSE,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B1F-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-78E8-5CB0-E053-6B04A8C0F504,126000,18/04/2019,CV21 2BZ,T,N,F,18,VICTORIA AVENUE,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-78E8-5CB0-E053-6B04A8C0F504/current,,
8CAC1319-1CC6-0253-E053-6B04A8C08E51,200000,26/04/2019,CV21 2EB,T,N,F,49,LAWFORD ROAD,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1319-1CC6-0253-E053-6B04A8C08E51/current,,
87E1551E-B14E-6405-E053-6C04A8C0B2EE,160000,12/04/2019,CV21 2ER,S,N,F,66,BENNETT STREET,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B14E-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B181-6405-E053-6C04A8C0B2EE,205000,12/04/2019,CV21 2HG,S,N,F,22,GLEBE CRESCENT,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B181-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B149-6405-E053-6C04A8C0B2EE,179950,03/04/2019,CV21 2JJ,T,N,F,12,JUBILEE STREET,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B149-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-28BA-5CB0-E053-6B04A8C0F504,182000,18/04/2019,CV21 2JN,S,N,F,38,AVENUE ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28BA-5CB0-E053-6B04A8C0F504/current,,
98C75472-7CCD-72E9-E053-6B04A8C042F0,58000,12/04/2019,CV21 2JY,F,N,L,38,IZOD ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-7CCD-72E9-E053-6B04A8C042F0/current,,
8A78B2B0-78B7-5CB0-E053-6B04A8C0F504,147000,26/04/2019,CV21 2NE,T,N,F,8,ESSEX STREET,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-78B7-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-78DC-5CB0-E053-6B04A8C0F504,180000,16/04/2019,CV21 2QQ,T,N,F,6,HOLBROOK AVENUE,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-78DC-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-78F1-5CB0-E053-6B04A8C0F504,187000,12/04/2019,CV21 2TA,T,N,F,17,KING EDWARD ROAD,RUGBY,RUGBY,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-78F1-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-27A8-5CB0-E053-6B04A8C0F504,165000,26/04/2019,CV21 2TA,T,N,F,27,KING EDWARD ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-27A8-5CB0-E053-6B04A8C0F504/current,,
87E1551E-AF5E-6405-E053-6C04A8C0B2EE,344500,02/04/2019,CV21 3AA,D,N,F,9,BOUNDARY ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AF5E-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-2844-5CB0-E053-6B04A8C0F504,542500,29/04/2019,CV21 3BD,D,N,F,8A,MOULTRIE ROAD,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2844-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2A39-5CB0-E053-6B04A8C0F504,262000,12/04/2019,CV21 3BF,S,N,F,2,IVERLEY CLOSE,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2A39-5CB0-E053-6B04A8C0F504/current,,
87E1551E-AFB3-6405-E053-6C04A8C0B2EE,196000,11/04/2019,CV21 3JA,T,N,F,144,BATH STREET,RUGBY,RUGBY,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFB3-6405-E053-6C04A8C0B2EE/current,,
